order_id,order_date,order_status,customer_id,customer_segment,product_id,product_name,category,brand,unit_price,quantity_sold,discount,revenue,cost_of_goods_sold,profit,sales_channel,region,city,store_id,salesperson_id
ORD-10274,2024-02-09,Cancelled,CUST-1151,Loyalty Member,PROD-173,Tablet,Electronics,Apple,893.51,3,0.2,2144.42,1392.14,752.28,In-Store,East,Mumbai,STORE-18,SP-135
ORD-10275,2023-05-25,Completed,CUST-1108,Wholesale,PROD-430,Laptop,Electronics,Samsung,944.53,7,0.0,6611.71,3478.9,3132.81,Mobile App,South,Bangalore,STORE-6,SP-114
ORD-10276,2024-09-23,Cancelled,CUST-1236,Loyalty Member,PROD-381,Coffee Maker,Home & Kitchen,Philips,97.1,10,0.0,971.0,643.62,327.38,Online,East,Delhi,STORE-9,SP-106
ORD-10277,2023-07-22,Completed,CUST-1099,Wholesale,PROD-348,Science Textbook,Books,Random House,21.07,4,0.0,84.28,43.93,40.35,In-Store,East,Chennai,STORE-19,SP-109
ORD-10278,2024-08-02,Completed,CUST-1223,Wholesale,PROD-284,Cookbook,Books,Random House,48.14,3,0.0,144.42,76.3,68.12,Online,East,Ahmedabad,STORE-15,SP-128
ORD-10279,2024-01-03,Completed,CUST-1275,Retail,PROD-234,Vacuum Cleaner,Home & Kitchen,Cuisinart,70.27,10,0.0,702.7,464.1,238.6,Mobile App,North,Delhi,STORE-1,SP-132
ORD-10280,2024-10-08,Cancelled,CUST-1133,Loyalty Member,PROD-376,Smartwatch,Electronics,LG,726.67,10,0.05,6903.36,4670.65,2232.71,In-Store,South,Pune,STORE-13,SP-114
ORD-10281,2024-08-26,Completed,CUST-1122,Loyalty Member,PROD-450,Coffee Maker,Home & Kitchen,Dyson,215.42,2,0.2,344.67,186.45,158.22,Online,Central,Bangalore,STORE-15,SP-110
ORD-10282,2023-07-03,Returned,CUST-1118,Retail,PROD-235,Biography,Books,HarperCollins,38.12,8,0.15,259.22,119.27,139.95,In-Store,South,Mumbai,STORE-7,SP-133
ORD-10283,2024-01-05,Cancelled,CUST-1140,Loyalty Member,PROD-234,Cycling Helmet,Sports,Reebok,266.24,1,0.15,226.3,107.67,118.63,Mobile App,Central,Bangalore,STORE-13,SP-141
ORD-10284,2024-01-23,Completed,CUST-1176,Wholesale,PROD-346,Toaster,Home & Kitchen,Philips,221.17,7,0.05,1470.78,851.72,619.06,Mobile App,North,Bangalore,STORE-15,SP-110
ORD-10285,2023-08-24,Completed,CUST-1117,Wholesale,PROD-269,Smartwatch,Electronics,Sony,474.97,3,0.0,1424.91,770.24,654.67,Mobile App,North,Ahmedabad,STORE-16,SP-130
ORD-10286,2023-08-04,Completed,CUST-1068,Loyalty Member,PROD-362,Self-Help Book,Books,Scholastic,6.01,1,0.0,6.01,3.57,2.44,Online,Central,Bangalore,STORE-2,SP-110
ORD-10287,2023-09-22,Completed,CUST-1043,Retail,PROD-329,Dress,Clothing,H&M,127.88,10,0.0,1278.8,856.32,422.48,Mobile App,West,Ahmedabad,STORE-6,SP-114
ORD-10288,2024-02-25,Completed,CUST-1232,Loyalty Member,PROD-402,Self-Help Book,Books,Macmillan,41.92,3,0.1,113.18,55.68,57.5,Online,South,Kolkata,STORE-13,SP-108
ORD-10289,2023-04-22,Cancelled,CUST-1049,Retail,PROD-343,Smartphone,Electronics,LG,1317.47,9,0.2,9485.78,6228.63,3257.15,Mobile App,Central,Mumbai,STORE-18,SP-132
ORD-10290,2023-05-01,Returned,CUST-1267,Wholesale,PROD-289,Tablet,Electronics,Apple,1372.58,9,0.0,12353.22,8329.06,4024.16,Online,Central,Kolkata,STORE-8,SP-130
ORD-10291,2024-01-26,Completed,CUST-1042,Wholesale,PROD-406,Toaster,Home & Kitchen,Cuisinart,66.16,3,0.1,178.63,101.69,76.94,Mobile App,West,Chennai,STORE-7,SP-100
ORD-10292,2024-12-27,Completed,CUST-1209,Wholesale,PROD-154,Smartwatch,Electronics,LG,353.18,1,0.2,282.54,173.38,109.16,Online,West,Chennai,STORE-9,SP-134
ORD-10293,2024-03-09,Cancelled,CUST-1247,Retail,PROD-289,Cookbook,Books,Macmillan,17.4,7,0.05,115.71,64.02,51.69,Mobile App,Central,Ahmedabad,STORE-9,SP-119
ORD-10294,2024-08-14,Completed,CUST-1051,Retail,PROD-360,Vacuum Cleaner,Home & Kitchen,Bosch,346.35,2,0.05,658.07,369.6,288.47,In-Store,East,Mumbai,STORE-6,SP-124
ORD-10295,2024-10-13,Completed,CUST-1113,Wholesale,PROD-140,Laptop,Electronics,Apple,813.17,10,0.2,6505.36,3070.76,3434.6,Mobile App,North,Kolkata,STORE-13,SP-139
ORD-10296,2024-11-02,Completed,CUST-1265,Wholesale,PROD-199,Cookbook,Books,Macmillan,7.59,3,0.25,17.08,9.56,7.52,Online,Central,Hyderabad,STORE-20,SP-110
ORD-10297,2024-11-21,Returned,CUST-1180,Loyalty Member,PROD-302,Headphones,Electronics,Apple,1051.52,3,0.0,3154.56,2205.68,948.88,In-Store,Central,Hyderabad,STORE-17,SP-100
ORD-10298,2024-12-21,Completed,CUST-1115,Loyalty Member,PROD-199,Laptop,Electronics,LG,569.84,9,0.15,4359.28,2340.36,2018.92,In-Store,West,Mumbai,STORE-9,SP-111
ORD-10299,2024-02-21,Cancelled,CUST-1131,Loyalty Member,PROD-394,Fiction Novel,Books,Macmillan,8.26,5,0.15,35.1,24.11,10.99,In-Store,West,Kolkata,STORE-19,SP-130
ORD-10300,2023-09-07,Completed,CUST-1195,Loyalty Member,PROD-212,Vacuum Cleaner,Home & Kitchen,Dyson,361.71,1,0.25,271.28,129.96,141.32,Mobile App,South,Pune,STORE-14,SP-122
ORD-10301,2024-06-12,Completed,CUST-1038,Loyalty Member,PROD-191,Fiction Novel,Books,Random House,16.17,2,0.2,25.87,16.0,9.87,In-Store,East,Pune,STORE-7,SP-136
ORD-10302,2023-10-03,Completed,CUST-1117,Retail,PROD-227,Jeans,Clothing,H&M,152.68,4,0.05,580.18,387.67,192.51,Mobile App,East,Bangalore,STORE-4,SP-107
ORD-10303,2023-03-22,Completed,CUST-1161,Wholesale,PROD-394,Fitness Band,Sports,Nike,232.81,9,0.0,2095.29,1387.09,708.2,In-Store,West,Bangalore,STORE-17,SP-117
ORD-10304,2024-02-12,Completed,CUST-1257,Wholesale,PROD-301,Dress,Clothing,Adidas,29.75,7,0.25,156.19,106.98,49.21,Mobile App,South,Ahmedabad,STORE-4,SP-144
ORD-10305,2024-06-14,Completed,CUST-1185,Loyalty Member,PROD-232,Running Shoes,Sports,Nike,18.37,4,0.2,58.78,34.99,23.79,Online,Central,Chennai,STORE-8,SP-117
ORD-10306,2024-04-27,Completed,CUST-1186,Wholesale,PROD-243,Cookbook,Books,Random House,13.28,7,0.05,88.31,48.99,39.32,In-Store,South,Bangalore,STORE-19,SP-143
ORD-10307,2023-08-23,Completed,CUST-1242,Retail,PROD-190,Headphones,Electronics,Apple,921.94,7,0.05,6130.9,2982.44,3148.46,In-Store,West,Bangalore,STORE-17,SP-134
ORD-10308,2023-11-20,Completed,CUST-1030,Retail,PROD-230,Running Shoes,Sports,Under Armour,175.21,10,0.0,1752.1,962.95,789.15,In-Store,North,Ahmedabad,STORE-11,SP-116
ORD-10309,2024-01-05,Completed,CUST-1179,Loyalty Member,PROD-410,Toaster,Home & Kitchen,Cuisinart,374.78,5,0.15,1592.81,724.66,868.15,Online,Central,Bangalore,STORE-10,SP-122
ORD-10310,2023-11-29,Completed,CUST-1085,Loyalty Member,PROD-272,Science Textbook,Books,Scholastic,45.03,7,0.1,283.69,160.55,123.14,In-Store,Central,Kolkata,STORE-3,SP-105
ORD-10311,2023-06-15,Returned,CUST-1138,Wholesale,PROD-499,Coffee Maker,Home & Kitchen,Instant Pot,147.24,5,0.1,662.58,398.44,264.14,In-Store,Central,Ahmedabad,STORE-14,SP-110
ORD-10312,2023-07-08,Completed,CUST-1048,Retail,PROD-342,Smartphone,Electronics,Apple,1060.63,2,0.05,2015.2,990.93,1024.27,Mobile App,North,Mumbai,STORE-13,SP-133
ORD-10313,2023-03-27,Completed,CUST-1226,Loyalty Member,PROD-164,Headphones,Electronics,LG,401.86,7,0.1,2531.72,1284.44,1247.28,Online,Central,Bangalore,STORE-1,SP-102
ORD-10314,2024-11-10,Completed,CUST-1276,Retail,PROD-402,Air Fryer,Home & Kitchen,Dyson,202.86,9,0.1,1643.17,964.76,678.41,Mobile App,West,Kolkata,STORE-17,SP-140
ORD-10315,2024-10-16,Completed,CUST-1211,Wholesale,PROD-179,Cookbook,Books,Random House,26.67,4,0.0,106.68,59.79,46.89,In-Store,North,Mumbai,STORE-17,SP-148
ORD-10316,2023-05-20,Returned,CUST-1149,Loyalty Member,PROD-218,Air Fryer,Home & Kitchen,Dyson,227.99,8,0.25,1367.94,718.04,649.9,Online,Central,Pune,STORE-7,SP-126
ORD-10317,2024-07-28,Completed,CUST-1216,Loyalty Member,PROD-222,Cycling Helmet,Sports,Puma,61.53,7,0.2,344.57,174.06,170.51,Mobile App,Central,Chennai,STORE-10,SP-141
ORD-10318,2024-06-28,Returned,CUST-1231,Wholesale,PROD-458,Vacuum Cleaner,Home & Kitchen,Bosch,345.79,3,0.0,1037.37,541.92,495.45,Mobile App,West,Hyderabad,STORE-11,SP-101
ORD-10319,2023-06-05,Returned,CUST-1004,Retail,PROD-146,Smartwatch,Electronics,Samsung,441.72,2,0.1,795.1,411.3,383.8,Online,North,Ahmedabad,STORE-7,SP-121
ORD-10320,2024-03-06,Completed,CUST-1028,Wholesale,PROD-497,Vacuum Cleaner,Home & Kitchen,Instant Pot,201.56,1,0.15,171.33,80.53,90.8,In-Store,North,Ahmedabad,STORE-6,SP-112
ORD-10321,2023-09-14,Returned,CUST-1126,Loyalty Member,PROD-117,Yoga Mat,Sports,Nike,292.76,4,0.2,936.83,602.2,334.63,Online,West,Delhi,STORE-17,SP-142
ORD-10322,2023-08-02,Cancelled,CUST-1266,Retail,PROD-229,Cycling Helmet,Sports,Under Armour,281.82,3,0.0,845.46,537.87,307.59,In-Store,East,Hyderabad,STORE-12,SP-103
ORD-10323,2024-11-13,Completed,CUST-1299,Retail,PROD-302,T-Shirt,Clothing,Adidas,133.92,6,0.0,803.52,395.2,408.32,Online,North,Mumbai,STORE-19,SP-150
ORD-10324,2024-12-08,Completed,CUST-1173,Loyalty Member,PROD-130,Fitness Band,Sports,Puma,120.85,2,0.05,229.61,112.38,117.23,Online,East,Bangalore,STORE-18,SP-150
ORD-10325,2023-04-20,Returned,CUST-1098,Retail,PROD-452,Sneakers,Clothing,Adidas,77.01,9,0.15,589.13,383.75,205.38,In-Store,East,Bangalore,STORE-9,SP-102
ORD-10326,2024-05-11,Cancelled,CUST-1178,Wholesale,PROD-474,Fitness Band,Sports,Under Armour,169.68,8,0.05,1289.57,763.01,526.56,In-Store,East,Bangalore,STORE-3,SP-133
ORD-10327,2023-06-08,Cancelled,CUST-1194,Loyalty Member,PROD-194,Running Shoes,Sports,Under Armour,169.36,8,0.0,1354.88,872.51,482.37,Online,Central,Pune,STORE-20,SP-115
ORD-10328,2023-11-25,Completed,CUST-1209,Loyalty Member,PROD-264,Smartwatch,Electronics,Dell,446.83,8,0.0,3574.64,2156.44,1418.2,Online,North,Delhi,STORE-2,SP-108
ORD-10329,2023-07-02,Returned,CUST-1250,Loyalty Member,PROD-419,Smartphone,Electronics,Samsung,830.98,2,0.0,1661.96,985.13,676.83,Mobile App,Central,Chennai,STORE-2,SP-123
ORD-10330,2023-08-15,Completed,CUST-1239,Loyalty Member,PROD-131,Fiction Novel,Books,Penguin,46.86,4,0.25,140.58,95.89,44.69,In-Store,Central,Kolkata,STORE-12,SP-150
ORD-10331,2024-12-26,Completed,CUST-1265,Retail,PROD-151,Smartwatch,Electronics,Sony,887.73,2,0.1,1597.91,750.19,847.72,Mobile App,South,Kolkata,STORE-7,SP-112
ORD-10332,2024-06-22,Cancelled,CUST-1183,Loyalty Member,PROD-334,Dress,Clothing,Adidas,120.52,9,0.2,867.74,552.34,315.4,Mobile App,West,Delhi,STORE-6,SP-150
ORD-10333,2023-07-04,Completed,CUST-1281,Wholesale,PROD-290,Science Textbook,Books,Macmillan,20.19,3,0.25,45.43,31.05,14.38,In-Store,West,Pune,STORE-20,SP-115
ORD-10334,2024-07-30,Returned,CUST-1203,Retail,PROD-471,Self-Help Book,Books,Scholastic,39.46,5,0.15,167.71,115.79,51.92,Online,East,Mumbai,STORE-17,SP-108
ORD-10335,2023-11-06,Completed,CUST-1283,Loyalty Member,PROD-384,Headphones,Electronics,Apple,479.27,6,0.0,2875.62,1848.68,1026.94,Mobile App,Central,Bangalore,STORE-4,SP-102
ORD-10336,2024-04-16,Completed,CUST-1047,Loyalty Member,PROD-304,Coffee Maker,Home & Kitchen,Bosch,128.05,10,0.05,1216.47,618.27,598.2,Mobile App,South,Delhi,STORE-11,SP-150
ORD-10337,2024-05-09,Cancelled,CUST-1195,Retail,PROD-499,Sneakers,Clothing,Levi's,167.51,2,0.1,301.52,138.5,163.02,Online,East,Pune,STORE-14,SP-126
ORD-10338,2023-05-04,Completed,CUST-1163,Loyalty Member,PROD-389,Dress,Clothing,Nike,134.1,7,0.0,938.7,493.94,444.76,Online,East,Hyderabad,STORE-5,SP-103
ORD-10339,2024-11-20,Returned,CUST-1075,Retail,PROD-272,Cycling Helmet,Sports,Decathlon,178.95,2,0.05,340.0,189.71,150.29,Online,West,Mumbai,STORE-18,SP-125
ORD-10340,2023-09-26,Completed,CUST-1249,Wholesale,PROD-433,Tablet,Electronics,LG,764.84,3,0.0,2294.52,1308.41,986.11,Mobile App,South,Hyderabad,STORE-8,SP-104
ORD-10341,2023-09-30,Completed,CUST-1164,Wholesale,PROD-404,Running Shoes,Sports,Decathlon,40.53,7,0.2,226.97,122.86,104.11,Mobile App,North,Chennai,STORE-6,SP-122
ORD-10342,2024-09-23,Completed,CUST-1043,Retail,PROD-478,Fitness Band,Sports,Puma,140.53,4,0.05,534.01,331.8,202.21,Online,South,Bangalore,STORE-10,SP-100
ORD-10343,2023-12-18,Completed,CUST-1104,Loyalty Member,PROD-367,Headphones,Electronics,Dell,812.55,6,0.05,4631.53,2941.04,1690.49,In-Store,Central,Ahmedabad,STORE-20,SP-146
ORD-10344,2023-05-25,Completed,CUST-1145,Retail,PROD-456,Tablet,Electronics,LG,1377.85,9,0.0,12400.65,6372.25,6028.4,Mobile App,East,Mumbai,STORE-15,SP-141
ORD-10345,2023-01-09,Returned,CUST-1118,Wholesale,PROD-360,Tablet,Electronics,Sony,1061.88,6,0.0,6371.28,2897.46,3473.82,Mobile App,North,Pune,STORE-16,SP-138
ORD-10346,2024-06-28,Cancelled,CUST-1156,Wholesale,PROD-350,Smartphone,Electronics,Apple,850.85,8,0.0,6806.8,3130.71,3676.09,In-Store,South,Mumbai,STORE-12,SP-143
ORD-10347,2023-12-27,Completed,CUST-1198,Retail,PROD-384,Air Fryer,Home & Kitchen,Bosch,398.52,9,0.1,3228.01,2107.8,1120.21,In-Store,South,Bangalore,STORE-11,SP-125
ORD-10348,2024-11-03,Cancelled,CUST-1078,Wholesale,PROD-259,T-Shirt,Clothing,H&M,113.73,10,0.05,1080.43,598.92,481.51,Mobile App,East,Ahmedabad,STORE-18,SP-108
ORD-10349,2023-07-31,Cancelled,CUST-1069,Wholesale,PROD-494,Dress,Clothing,Levi's,143.13,4,0.0,572.52,301.86,270.66,Online,Central,Bangalore,STORE-11,SP-104
ORD-10350,2024-07-24,Returned,CUST-1210,Wholesale,PROD-326,Fiction Novel,Books,HarperCollins,19.29,3,0.0,57.87,37.12,20.75,Mobile App,East,Bangalore,STORE-7,SP-106
ORD-10351,2023-05-15,Completed,CUST-1013,Wholesale,PROD-140,T-Shirt,Clothing,Levi's,131.05,10,0.05,1244.97,745.85,499.12,Mobile App,West,Bangalore,STORE-17,SP-138
ORD-10352,2024-04-25,Completed,CUST-1209,Retail,PROD-238,Coffee Maker,Home & Kitchen,Dyson,211.83,3,0.0,635.49,316.67,318.82,In-Store,South,Hyderabad,STORE-7,SP-104
ORD-10353,2023-07-01,Completed,CUST-1194,Loyalty Member,PROD-260,Fitness Band,Sports,Reebok,211.04,8,0.05,1603.9,893.19,710.71,In-Store,Central,Mumbai,STORE-17,SP-106
ORD-10354,2024-04-07,Cancelled,CUST-1025,Retail,PROD-249,Yoga Mat,Sports,Puma,162.83,7,0.0,1139.81,671.83,467.98,In-Store,West,Chennai,STORE-10,SP-129
ORD-10355,2023-06-20,Returned,CUST-1046,Loyalty Member,PROD-356,Running Shoes,Sports,Decathlon,276.92,9,0.0,2492.28,1410.37,1081.91,Online,South,Bangalore,STORE-13,SP-126
ORD-10356,2023-11-28,Completed,CUST-1083,Loyalty Member,PROD-475,Yoga Mat,Sports,Puma,144.3,4,0.25,432.9,204.56,228.34,Online,North,Delhi,STORE-15,SP-140
ORD-10357,2024-01-07,Returned,CUST-1022,Retail,PROD-271,Smartwatch,Electronics,Dell,1144.94,9,0.0,10304.46,5612.53,4691.93,Mobile App,South,Bangalore,STORE-5,SP-111
ORD-10358,2024-12-30,Completed,CUST-1067,Retail,PROD-101,Tablet,Electronics,Sony,602.37,8,0.1,4337.06,2630.92,1706.14,Mobile App,East,Mumbai,STORE-15,SP-131
ORD-10359,2024-05-25,Returned,CUST-1232,Wholesale,PROD-326,Fiction Novel,Books,Macmillan,44.72,4,0.05,169.94,101.49,68.45,Online,Central,Mumbai,STORE-8,SP-135
ORD-10360,2023-10-12,Completed,CUST-1074,Retail,PROD-441,Biography,Books,HarperCollins,7.2,3,0.0,21.6,13.25,8.35,Mobile App,Central,Chennai,STORE-11,SP-105
ORD-10361,2023-02-20,Cancelled,CUST-1184,Retail,PROD-147,Tablet,Electronics,Apple,409.74,5,0.0,2048.7,1416.83,631.87,In-Store,East,Pune,STORE-13,SP-104
ORD-10362,2024-03-13,Returned,CUST-1268,Retail,PROD-456,Fiction Novel,Books,Random House,26.19,2,0.1,47.14,25.09,22.05,Online,Central,Mumbai,STORE-4,SP-136
ORD-10363,2024-10-06,Completed,CUST-1132,Loyalty Member,PROD-394,Fiction Novel,Books,Scholastic,37.58,10,0.1,338.22,188.31,149.91,Mobile App,East,Bangalore,STORE-20,SP-136
ORD-10364,2024-05-23,Completed,CUST-1000,Retail,PROD-112,Science Textbook,Books,Scholastic,41.36,10,0.05,392.92,246.42,146.5,In-Store,North,Hyderabad,STORE-20,SP-126
ORD-10365,2024-02-28,Completed,CUST-1130,Retail,PROD-257,Headphones,Electronics,Sony,928.54,4,0.0,3714.16,2266.21,1447.95,In-Store,Central,Pune,STORE-1,SP-107
ORD-10366,2024-12-03,Completed,CUST-1169,Wholesale,PROD-444,Air Fryer,Home & Kitchen,Dyson,298.03,10,0.0,2980.3,1961.07,1019.23,In-Store,West,Mumbai,STORE-5,SP-130
ORD-10367,2023-06-09,Completed,CUST-1289,Loyalty Member,PROD-447,Fitness Band,Sports,Under Armour,146.8,7,0.0,1027.6,676.96,350.64,In-Store,Central,Mumbai,STORE-7,SP-136
ORD-10368,2024-12-02,Returned,CUST-1273,Retail,PROD-392,Air Fryer,Home & Kitchen,Philips,388.76,5,0.0,1943.8,1039.52,904.28,Mobile App,West,Bangalore,STORE-20,SP-107
ORD-10369,2023-11-12,Completed,CUST-1110,Loyalty Member,PROD-254,Blender,Home & Kitchen,Instant Pot,183.13,8,0.05,1391.79,755.6,636.19,Online,North,Pune,STORE-2,SP-149
ORD-10370,2023-07-26,Returned,CUST-1268,Wholesale,PROD-497,Tablet,Electronics,LG,232.42,8,0.0,1859.36,925.13,934.23,In-Store,South,Delhi,STORE-17,SP-143
ORD-10371,2023-05-16,Completed,CUST-1044,Wholesale,PROD-339,T-Shirt,Clothing,H&M,89.77,9,0.0,807.93,364.4,443.53,Online,North,Chennai,STORE-1,SP-136
ORD-10372,2023-11-16,Completed,CUST-1139,Retail,PROD-180,Jacket,Clothing,Adidas,54.66,5,0.15,232.3,149.41,82.89,In-Store,North,Mumbai,STORE-20,SP-135
ORD-10373,2024-06-10,Completed,CUST-1293,Retail,PROD-187,Smartphone,Electronics,LG,655.41,6,0.1,3539.21,1717.89,1821.32,Online,East,Pune,STORE-18,SP-128
ORD-10374,2023-02-21,Completed,CUST-1218,Wholesale,PROD-191,T-Shirt,Clothing,H&M,182.59,1,0.0,182.59,99.68,82.91,Mobile App,Central,Ahmedabad,STORE-20,SP-122
ORD-10375,2023-11-16,Returned,CUST-1049,Wholesale,PROD-258,Coffee Maker,Home & Kitchen,Cuisinart,59.06,8,0.0,472.48,223.59,248.89,Mobile App,West,Ahmedabad,STORE-8,SP-114
ORD-10376,2023-05-28,Completed,CUST-1033,Wholesale,PROD-157,Cookbook,Books,Random House,22.64,6,0.15,115.46,65.04,50.42,In-Store,West,Ahmedabad,STORE-6,SP-118
ORD-10377,2023-12-23,Completed,CUST-1154,Loyalty Member,PROD-336,Biography,Books,HarperCollins,27.86,7,0.0,195.02,103.65,91.37,In-Store,Central,Kolkata,STORE-8,SP-139
ORD-10378,2023-09-07,Cancelled,CUST-1220,Wholesale,PROD-390,Self-Help Book,Books,Scholastic,22.27,6,0.05,126.94,82.95,43.99,In-Store,Central,Hyderabad,STORE-6,SP-142
ORD-10379,2024-11-16,Completed,CUST-1227,Retail,PROD-257,Smartwatch,Electronics,Dell,348.62,10,0.25,2614.65,1389.28,1225.37,In-Store,North,Delhi,STORE-20,SP-149
ORD-10380,2024-01-24,Completed,CUST-1231,Loyalty Member,PROD-249,Vacuum Cleaner,Home & Kitchen,Philips,63.5,3,0.0,190.5,121.78,68.72,In-Store,Central,Ahmedabad,STORE-7,SP-113
ORD-10381,2024-11-28,Completed,CUST-1045,Loyalty Member,PROD-104,Air Fryer,Home & Kitchen,Cuisinart,323.91,5,0.2,1295.64,815.54,480.1,Mobile App,Central,Kolkata,STORE-5,SP-118
ORD-10382,2023-03-05,Completed,CUST-1015,Retail,PROD-321,Toaster,Home & Kitchen,Philips,30.31,9,0.15,231.87,110.7,121.17,Mobile App,Central,Kolkata,STORE-11,SP-145
ORD-10383,2024-01-27,Cancelled,CUST-1196,Wholesale,PROD-313,Cycling Helmet,Sports,Reebok,170.36,3,0.25,383.31,185.82,197.49,Online,East,Bangalore,STORE-5,SP-100
ORD-10384,2023-03-15,Returned,CUST-1233,Loyalty Member,PROD-409,Smartphone,Electronics,Dell,1055.3,3,0.0,3165.9,1533.26,1632.64,In-Store,Central,Bangalore,STORE-15,SP-132
ORD-10385,2024-03-10,Cancelled,CUST-1255,Loyalty Member,PROD-221,Science Textbook,Books,Scholastic,20.99,3,0.2,50.38,30.29,20.09,Mobile App,Central,Chennai,STORE-14,SP-134
ORD-10386,2024-08-13,Completed,CUST-1072,Loyalty Member,PROD-474,Blender,Home & Kitchen,Philips,240.22,6,0.0,1441.32,857.68,583.64,Mobile App,East,Ahmedabad,STORE-17,SP-105
ORD-10387,2024-06-19,Completed,CUST-1273,Retail,PROD-340,Fiction Novel,Books,HarperCollins,26.26,2,0.1,47.27,28.52,18.75,In-Store,Central,Ahmedabad,STORE-19,SP-146
ORD-10388,2023-12-06,Cancelled,CUST-1133,Retail,PROD-422,Running Shoes,Sports,Under Armour,97.42,1,0.1,87.68,55.39,32.29,In-Store,Central,Bangalore,STORE-19,SP-103
ORD-10389,2024-11-03,Completed,CUST-1129,Retail,PROD-415,Toaster,Home & Kitchen,Philips,136.12,2,0.0,272.24,156.92,115.32,In-Store,East,Chennai,STORE-1,SP-147
ORD-10390,2023-04-25,Completed,CUST-1120,Wholesale,PROD-192,Self-Help Book,Books,Macmillan,38.25,8,0.15,260.1,169.57,90.53,Mobile App,North,Pune,STORE-3,SP-109
ORD-10391,2024-09-01,Completed,CUST-1107,Loyalty Member,PROD-475,Sneakers,Clothing,H&M,158.67,4,0.25,476.01,300.6,175.41,In-Store,North,Chennai,STORE-4,SP-103
ORD-10392,2023-06-21,Returned,CUST-1242,Wholesale,PROD-174,Cycling Helmet,Sports,Reebok,100.89,9,0.05,862.61,470.08,392.53,Mobile App,West,Mumbai,STORE-10,SP-128
ORD-10393,2024-01-27,Returned,CUST-1139,Wholesale,PROD-238,Toaster,Home & Kitchen,Philips,66.02,9,0.15,505.05,348.0,157.05,In-Store,North,Chennai,STORE-19,SP-125
ORD-10394,2024-04-17,Completed,CUST-1034,Retail,PROD-310,Dress,Clothing,Adidas,113.59,3,0.15,289.65,170.0,119.65,Online,Central,Delhi,STORE-15,SP-122
ORD-10395,2023-08-13,Cancelled,CUST-1111,Loyalty Member,PROD-426,Air Fryer,Home & Kitchen,Bosch,42.6,10,0.0,426.0,197.76,228.24,Online,North,Delhi,STORE-20,SP-108
ORD-10396,2024-01-20,Completed,CUST-1232,Wholesale,PROD-493,Self-Help Book,Books,Penguin,36.3,5,0.1,163.35,92.58,70.77,In-Store,East,Chennai,STORE-6,SP-149
ORD-10397,2023-03-17,Completed,CUST-1091,Wholesale,PROD-135,Blender,Home & Kitchen,Dyson,173.78,1,0.1,156.4,107.74,48.66,In-Store,South,Kolkata,STORE-6,SP-141
ORD-10398,2024-05-18,Completed,CUST-1052,Retail,PROD-137,Smartphone,Electronics,LG,1199.32,4,0.0,4797.28,3253.29,1543.99,Online,Central,Chennai,STORE-15,SP-101
ORD-10399,2024-05-24,Returned,CUST-1294,Retail,PROD-363,T-Shirt,Clothing,Nike,139.63,5,0.0,698.15,436.35,261.8,Mobile App,West,Ahmedabad,STORE-14,SP-125
ORD-10400,2023-03-13,Completed,CUST-1170,Loyalty Member,PROD-255,Self-Help Book,Books,Penguin,22.3,8,0.0,178.4,105.58,72.82,In-Store,North,Delhi,STORE-12,SP-134
ORD-10401,2023-12-15,Completed,CUST-1153,Loyalty Member,PROD-299,Tablet,Electronics,Sony,1042.13,3,0.0,3126.39,2163.08,963.31,Online,East,Ahmedabad,STORE-3,SP-140
ORD-10402,2024-03-24,Completed,CUST-1276,Loyalty Member,PROD-257,Jeans,Clothing,Nike,54.76,10,0.05,520.22,297.73,222.49,In-Store,Central,Ahmedabad,STORE-1,SP-102
ORD-10403,2023-12-14,Cancelled,CUST-1076,Loyalty Member,PROD-396,Headphones,Electronics,Samsung,727.16,4,0.25,2181.48,1494.36,687.12,Online,North,Mumbai,STORE-5,SP-131
ORD-10404,2024-10-31,Completed,CUST-1157,Retail,PROD-333,Tablet,Electronics,LG,259.54,3,0.0,778.62,383.91,394.71,Mobile App,South,Delhi,STORE-4,SP-107
ORD-10405,2024-05-24,Returned,CUST-1166,Retail,PROD-450,Biography,Books,HarperCollins,7.84,4,0.2,25.09,13.41,11.68,Mobile App,Central,Bangalore,STORE-11,SP-150
ORD-10406,2023-08-07,Returned,CUST-1086,Loyalty Member,PROD-289,Smartwatch,Electronics,Apple,636.15,2,0.1,1145.07,555.71,589.36,Mobile App,South,Ahmedabad,STORE-8,SP-137
ORD-10407,2023-02-11,Completed,CUST-1003,Retail,PROD-191,T-Shirt,Clothing,Levi's,87.7,3,0.0,263.1,176.25,86.85,Online,Central,Chennai,STORE-14,SP-144
ORD-10408,2024-05-02,Completed,CUST-1019,Loyalty Member,PROD-192,Jeans,Clothing,Adidas,135.17,9,0.25,912.4,504.56,407.84,Mobile App,West,Delhi,STORE-10,SP-122
ORD-10409,2024-03-04,Cancelled,CUST-1259,Retail,PROD-337,Smartwatch,Electronics,Apple,449.47,9,0.0,4045.23,2446.27,1598.96,Mobile App,South,Chennai,STORE-2,SP-112
ORD-10410,2023-04-26,Completed,CUST-1107,Wholesale,PROD-228,Sneakers,Clothing,H&M,51.74,1,0.0,51.74,31.62,20.12,In-Store,Central,Ahmedabad,STORE-2,SP-106
